TV,Radio,Newspaper,Sales
28.30245079189664,36.47052297996521,88.20965331142406,13.62752701503638
298.28075374898486,39.937491388088034,85.40605439061557,26.888623797530933
231.02721544766084,33.22898547636571,103.0121382087819,21.111995149869227
27.981271597298175,42.31715084949847,22.055048382732995,9.962935686815579
196.8688944315002,49.654943135881794,0.0989540201622452,21.631516518152054
10.253823278478047,21.00814272623193,71.82341868519194,9.048468368239847
231.05608483325486,40.695784185478516,42.463036718800076,22.16878372611843
239.7668764977166,37.22898797590168,14.854479734056522,21.89942196749929
180.7230759274343,22.6435082856009,22.336650492508664,15.93760039532605
257.05811757497116,46.3474499866256,39.809917495106745,22.986104899929924
29.36498406445791,19.721296478629736,8.428004506404388,6.87917292854915
82.77715261224397,28.273295813811878,6.829584255414103,8.621822653861642
124.25325647780116,5.297117849548077,109.9231505798933,10.671884510731868
12.737385848429483,11.28875970331331,37.452329922443546,6.10871059359666
134.46482627134984,42.03480852668803,117.8676836968302,18.154400068300923
79.56403683376979,19.82763614144237,115.72404099964798,8.454152089379587
117.82050363052589,19.70420447076291,17.108553879253655,13.03075060934286
127.53078959769194,12.299050909531012,85.7909163475429,14.874395938204756
263.82352004630553,24.58051671487272,72.0965866952483,19.79039956655953
81.10229115829172,40.29084806753112,82.87764877261843,14.2115129554907
268.1229386148816,44.75820588868698,11.542920001736974,23.705027902987702
127.79128944385477,3.505721602209194,22.627209436146963,12.949746902559427
98.3423162081958,28.741036562005775,9.196639374105779,10.904572812510562
150.7536148005438,23.363668394616727,72.49610462604853,14.697305286955363
125.32298590885189,30.714092523578916,118.39092910189093,13.400608047746
77.21169391654382,22.363784345413457,80.63814451895297,9.973290105577169
150.80379743882008,19.932241042670757,85.29138420263155,13.7161276700415
45.540519923649384,23.594035621474468,118.15020498519372,12.177450344098645
105.57898290688983,29.09995643782071,81.36138650061554,16.457537343291698
169.73706581222717,25.04916055158884,4.82178871541644,15.932967450278696
124.02247331695757,23.607222551032308,104.04067210279172,12.71030368982294
247.17370831523894,40.89176549790404,43.761394845455555,25.939797711321237
77.01652846054986,37.28239956189289,0.5236345817658439,12.452351256514108
290.93147364930303,17.06892470905964,60.86810130729847,18.497732213974306
235.4166062554054,40.02885587576602,112.44180010515164,18.343747163873047
290.2779077992417,42.68253345022501,30.879682463397984,26.273115952039433
251.44096644909123,7.674610268709525,58.98158076634079,17.637198749439722
42.6311777554928,29.13412308653794,20.85322653388689,14.377080698641397
157.93802719050413,14.265599679960689,6.923120599972812,10.347445070194658
50.99355635873572,36.95861609633613,9.665393605573582,14.474478274225962
245.4682057881772,11.939266467934162,87.24130871536265,16.75057414949535
175.24864475498876,33.57017620865159,103.68893648905788,18.817635782537298
79.03479430707173,12.756232802881694,17.19586071029893,6.137445812010826
278.8796916021514,25.55718817149716,34.59822813725624,22.818610232183588
34.555815994278205,47.432323395809604,23.40353611737928,14.546926088839255
169.1587210413942,19.065376922821724,3.222693231171352,13.993876699989933
216.31216640001765,43.786924298160386,66.41176438643804,22.04444425262576
17.654561199729535,49.34722906019473,83.99066041651771,11.795567775133645
179.35680996186107,43.74254244025816,77.74529770620846,18.348392430572368
244.77036463892824,8.293301486167143,46.566425676269716,14.95243696148003
20.258194325416014,40.982910976758156,66.60122951278863,8.47191150315066
153.67289133198813,1.6074697550280626,11.29191679634696,11.726073689971976
77.56715344462201,19.665094184965394,18.516446246722133,12.148530233645733
198.87733546107626,43.53666866589319,111.815354346358,19.152872172742462
35.603210123653476,34.43761063799599,91.38092973838762,11.849764146201816
281.11542920115204,26.637021366893904,110.72869149902007,20.54708281071814
268.41857451441956,19.393201254131025,110.00163413992406,19.677685985129838
55.79232596271275,40.614847323514304,77.92711405292889,12.144081446760543
96.97976530953139,35.477920197411045,111.38863777345982,12.805235497981219
176.2904923959129,23.420265980783668,50.00449236989559,17.18726980244698
215.41870099027514,44.62421686048299,0.43394937419291235,20.619790331608648
132.79680454807746,11.497400890931619,7.508533901539125,14.520516250989782
46.88739658829252,8.519575457931245,13.138479084097824,6.787875764471315
31.245448140861477,32.14018821667908,11.44241438194323,8.674158448654879
299.92960107430315,48.59971713508852,42.20428690203161,27.54160205711083
136.6056364330462,12.362828665338515,84.15249685312291,12.86568556256186
261.7595247445495,12.483518946691325,94.87785679205939,18.73628517615338
144.71280138873433,6.974942398109496,70.82559292135497,13.14571481283499
276.707291563801,43.028177763681605,17.572340946837546,22.175008123030068
26.32781483146518,11.319877020566704,89.74819225778103,6.454739867131855
34.205757400365286,25.15892633624439,42.57623029651187,8.98928226149374
278.8896563172673,49.54362390011023,1.5592018406155495,22.281413732743392
284.2479135134355,0.6070450461021781,33.67063446392992,15.620674133453623
94.415234239609,27.824304525539706,39.672066496917346,14.72726576625474
106.54946609816155,25.61445213524729,32.90946422617235,12.973349456342183
135.7350704504274,40.37236882050774,97.42441838251027,14.573922392536696
124.84850402018725,17.764076977638847,91.19116771129083,9.626745375609483
57.013564787879,20.51706794495208,83.46624364951697,12.506133163665574
269.51261518181235,8.396899029943183,16.680609421471836,16.569370238244968
75.99228021169311,37.04076158178933,96.94006916475384,12.47109269037929
211.58172284329547,39.235445459407416,81.26111539959885,19.52407728731472
20.146703320491866,6.8331660389415125,23.380522377767026,2.7420509659809773
11.62539945852884,19.672853699416088,77.77127163378196,9.872374753867357
196.1191417730762,44.64524976813415,58.021396920441724,19.483423328758537
101.70475727197811,0.13536368378935792,52.722007422747005,10.189272174590151
196.6378178160004,14.937953531131615,13.454779616686658,14.692615249967577
28.20636065064911,27.752114252627386,62.196513101419846,12.005853717025587
284.955413974759,16.704692982997667,11.991817076683638,19.326178099560398
224.55434006792862,13.60225945888347,19.710406470511998,17.1023995648858
262.88016990773974,23.001874245160632,15.905557712971525,20.271930976892232
40.94116621335328,9.076155405484688,114.49299348840091,8.108120232658496
96.04829066786081,26.48126204797419,34.183762853266806,12.851207674166032
110.50324926190322,35.334796065661294,42.62451883152093,14.150185885365788
161.15179449804558,28.76474763142511,38.64967275552433,18.878972665520052
89.06054565222429,4.655466542926545,107.79005342137725,6.842865924520726
18.189222656821535,42.22043070827866,67.55590936018662,11.763295085831432
110.66351422124121,8.74889187437441,110.2991878719974,10.131460604556146
76.36479438818465,38.24060003055643,35.99098869934747,14.18382797714919
115.77638743896446,18.02825553879252,13.780160931833873,10.79382073837457
59.087862786007875,39.13806740280511,66.74621432690095,13.572605749012078
78.56891236942064,10.313645170267288,41.4644390148021,8.312346987501009
188.08570212968064,9.33310518477149,96.22882001888979,10.935640349544517
116.44615037341953,24.85129231087411,105.53080906939903,13.257202314744852
103.61501795084762,1.6468007349180247,56.70882130884861,6.371682980466371
160.17168981671188,11.264866939116668,116.563082890261,9.869761709081208
231.55816225317773,36.200612609217416,66.3615607613287,20.50072002003073
113.66038690438717,41.869173915271276,32.5104472063575,16.643122632911304
176.25584776675217,4.0392681968905215,58.67706184131294,12.847353405728485
289.86078761045286,44.103885471905215,4.477235088351312,24.969011204788554
156.5940342354152,39.875860202658956,96.4801392315681,14.421385737631098
272.93927295526333,43.48421478534827,12.172206102530513,20.856558197419492
238.10178727692806,34.92142772894199,37.0498186203606,23.540672954356364
17.615604495044913,33.70765336469824,67.8379856405932,8.41901484399471
128.72966144077705,26.25466166724319,5.1570150776278645,14.582888693259251
209.49552236057644,32.63936122456575,9.518027901773788,17.182179709324704
296.01357373445995,45.95548322833026,83.53396291356154,25.14571127047281
137.51288734845377,5.026100070835421,8.613251167292248,9.059312055402147
27.835636238021834,15.78822389230456,57.24994394968518,8.335353613927625
168.60275241386034,3.6227486797935917,40.64347601049005,11.674952000477402
37.96913763718809,47.24025859720192,27.369528954769976,12.586612770748463
225.45586808381802,22.2632732999694,22.65346774363985,15.480877993027296
152.30309923853335,33.76722353380942,91.60935524790953,16.845002613796513
217.02941051318595,42.056003225216074,114.1850631780339,18.845707411150027
260.8085480635571,49.550012403824425,16.82156906439981,24.46621251247589
188.68440514883315,8.089122889613288,115.16174630089523,17.98767342869509
183.73179877595447,39.975630285911436,71.37150041701244,21.115690985612492
226.3710886318894,44.37114490683682,76.99924864359085,22.779692722603684
252.73650043580022,2.443768842543781,85.19116537710983,15.093444331994487
260.71613588310083,37.70452800927867,84.49426684254972,18.645633024716453
10.92905870486499,17.736266059827514,98.3773329822826,4.928335324368977
166.85708903933678,32.429839573521605,58.01623816172369,18.816769176187275
64.88079293926543,25.702409801943237,64.00303050176413,9.523499262913422
258.103767234535,12.987112604331847,38.85924029560991,15.957917428932976
194.51930556100834,6.761068100199302,12.630911253974046,12.751909755888283
126.06674370973144,5.847361654460414,79.75682291114629,8.318834039257377
56.43126843640539,5.166142885424585,4.0331963023501105,4.403971931788638
101.70708777594794,31.889502006728886,33.076206130004195,13.39650441805046
211.13330836206737,17.570542569976904,11.30758373353203,14.204634384614073
61.30786356349164,10.831671910293622,22.887258878726165,6.563259512979485
28.074883601511825,34.59425463529515,76.6477095476857,9.545549399709676
266.4086274682653,34.34247828832334,75.41719562459018,22.43513266961169
229.26310487403504,26.958414617849886,50.52658955948545,18.027373624499873
59.938479197439776,46.747890843292545,10.820637178738938,13.862382756151591
87.6934630289975,19.270711572071065,52.004869975129004,11.689766294578426
291.6210531392657,41.79314856346465,42.32938462299521,23.61589372180957
212.4553460277352,3.7569703966098156,86.45509834271397,13.195989327974226
183.1566012641474,36.991554701925224,69.48319298388621,19.047708472621895
92.2885456272391,49.4223706915965,58.98789208043988,17.4798870721633
89.73754324995667,42.32991081439084,58.43784987659942,14.69973769305677
11.85708560706914,28.983235965502967,115.95562647125026,9.467362677019784
218.54456007057942,31.33830321635803,90.75530660441406,17.60013292459593
12.952567517065361,17.66447747184734,59.63754725521534,5.597498046096846
1.4572013331837108,33.974260912905194,57.50671354667731,10.776025345393162
218.84852635829375,38.51976915906635,3.177492156595614,20.554031101864
284.6621271447376,49.911424055892695,113.1011115983768,26.13336495487394
226.95091431819316,24.62314585002165,38.300876612079556,18.313914173216375
141.4920571873136,3.0652032886721137,30.712689825689253,10.150988183403959
145.8135748682619,29.792897536549262,119.92907104652056,16.70787799528196
130.84092679473162,5.951207499108429,86.24276058054294,11.97995775224389
97.39310013310009,12.238252177805503,5.683652795914558,11.163080770798167
156.51426425575207,16.438995565286863,7.426257243069174,12.867969922367646
129.3452871423345,36.55149365742053,3.0601876752237445,17.77299535896189
179.4503640122324,9.190406193925027,71.95426794154429,13.477693994109629
269.43602415032836,8.287647342117626,8.587740007434217,17.734375835744977
298.50282519714307,2.2482121249413733,112.00660282139167,17.87688774488714
23.622986964875135,43.661996817694046,112.42878480272135,12.904249167341012
115.40504179840242,34.67527121780304,65.52648800976957,13.511629756755958
54.21185873004284,1.9973232808813246,73.9966717675141,7.361331617434341
105.6361421776601,1.414615281905729,35.02732818302998,13.020394260995872
86.2419055645269,27.933714823752805,7.676705088992799,11.310186316981037
52.36113948803649,14.12672006433555,88.49525342301786,8.462228171879543
229.22281602638714,29.83631752159644,12.214318649882095,17.98808651893384
148.88662284877074,21.730208784048266,10.266916922207177,12.833036361279119
275.77367466516773,46.16562811551273,37.34677310450686,26.531926399049116
9.777732974104348,14.390450748068396,1.4958791805458471,4.8937077842530465
20.093403939596975,33.957268421944676,52.08427389075792,9.470996057962882
120.98207487910322,2.7027155809299597,84.9217092096092,6.656552919831874
24.083196121211138,47.793026709446266,96.16187177063267,11.87935806028617
78.81887892445005,49.037873395417606,72.51687645587056,12.831971327034083
295.8089229229871,36.95373145082062,101.62490437366951,24.545265703210756
62.687882245384216,23.260623578178656,48.78026445205324,15.011253544498139
59.43532242362721,10.999671966363067,101.8526502072572,7.5404397648389745
172.0922006387127,40.62581701239824,60.77679725980551,15.527191591189379
149.39948723794703,36.81770485735111,26.76433535979544,18.013984906360342
174.13148916085345,11.097701978047454,113.29747759925591,12.164218326101958
113.020583462564,22.560764707863285,32.99650486045398,14.520736209474059
248.02870796848413,23.13994689083925,3.1441781025351734,17.862753808202623
41.57416543273885,41.32052749863546,29.12088515460323,11.380050148559917
128.5177937524397,34.192234216703824,44.00250735089133,14.855387569853264
206.9285545332261,32.158377177002755,42.16196199471169,19.599323149420744
260.4709320848699,32.49137112816392,62.9601011332286,20.497824180270175
110.8714819070273,13.523503969123945,105.97522584431081,10.108891534730793
170.32367972812582,18.5855629914767,35.0805872531639,13.847356137433204
20.741983502178453,2.283114271835307,62.49247295510026,2.4946583776523825
51.095726433548684,39.34705679060619,40.816674442617526,13.260815007931658
20.741448739834347,21.64991075849069,98.61276712478406,5.285977755908442
218.36426759955657,21.911917854378675,18.912181594617405,16.110091691319916
86.4179906166422,12.267813246681335,12.421232197207019,10.450076978149836
217.12358705755133,10.471364072971445,60.35943038851221,15.472386183652848
19.919483712982366,29.391096478451463,80.62651029185903,10.593451658741628
258.76434012249763,11.627650760183789,95.46302413089198,17.104109919377958
250.65905943332749,3.2104425782732204,70.75498234863797,17.199880758007485
26.678622915084794,38.375370799044916,92.86197135828007,13.144403266306947
7.126951937155956,18.823471720318295,47.12520702731085,7.703003489186912
16.886643894597352,19.01177919496522,3.944120431976277,8.778567653943526
256.0890519440202,21.565914075789568,13.931916948186785,19.751251498350044
70.41104671556873,40.75224117040469,4.646712147479541,12.780046100921119
164.4819953574566,16.041844796990855,39.47323805717912,11.20195989495453
127.87326095401703,37.901810562891804,59.45896095224188,16.58853306294496
238.65765786858063,46.97724203897716,42.75809803883273,23.33764035370961
146.6694904412012,33.04340979623997,67.27193700796707,17.738102903152644
150.1982521983809,21.584054058851233,57.673097819134526,12.340670401039038
296.7275818499707,37.38948615733324,81.35313622367283,21.948681571915852
45.03886702477713,22.894868487569276,80.03545962760874,10.329833094738694
249.21118162377942,20.72136355540704,38.167697653041536,18.014203220258302
15.524923681165436,26.264158178634162,41.54573464333098,5.428103973052332
143.29463087189123,15.88611674046469,70.2177385969564,13.296531973885653
265.9004471799071,5.21251081400006,71.57189614690101,13.112512594869111
199.56418968123637,20.74260027630826,37.763989636455975,14.295940395388664
205.56438580983988,6.192844056465097,39.63814629305102,15.861158356933949
78.99518467694566,20.522073677772333,83.28540158233766,13.767477910645358
125.57243740843627,27.846686060672514,77.68929874512834,11.984993841623993
109.97431904971515,46.53555906028234,16.206096561572963,15.846309857294287
156.43296304739826,1.8111165522651795,52.925025561047214,10.70256773357969
138.66837904310043,31.072920325097208,107.12472944527083,18.396912139572034
98.0695055630968,22.886759332503864,4.356681132537026,10.716650624551253
91.64418371135102,1.0130564102069584,102.61967357810565,7.008733949582004
75.25586749653664,12.477408796936018,19.581378847697234,11.363187964417984
109.51417406542753,5.924262617740078,60.86983589540591,8.661712723993443
44.98244338021819,10.839707286572237,50.92037147076138,8.457702026289606
261.6312906010721,13.728512173045909,1.2155204809750586,14.739474829910257
180.6358175500282,20.065316769109813,109.84763245075584,14.99851130548786
40.135927678156634,26.451969674444513,54.59102728011668,7.019111798162756
208.15780026270042,0.049499696319305064,114.5121932112738,11.154334495590664
254.29994039939194,8.09346803143704,34.409268117506144,17.499010207977683
71.26070161567768,4.678319280440036,103.95309280991668,7.483755342386873
45.180178301179176,27.483669963137185,110.68674887947566,9.991122602375075
2.5851771401256163,16.45374352006349,66.81988996449367,5.139231893971989
14.175101656945532,27.419886801735906,24.321334544126103,8.319950547085462
228.67540449105348,11.091165108733891,82.2296918526864,16.20984376500412
296.15589961250816,1.2114677043792432,65.87736798353521,18.5454240602538
13.46409674288298,47.06834506351234,113.3435599023151,8.182154901408966
224.4212877239678,5.415406059449701,52.71264741725902,12.923300279119015
21.558649752288016,6.342937398085841,32.22163771677864,5.543439770813614
177.63984747110004,7.327341325507025,16.594440179292853,12.227619478551343
226.82258472847136,49.06382619966364,83.83602824240154,23.143424782228102
107.76131918032131,30.883012008499804,116.89315427766986,14.447485782447913
3.280416333199121,30.51449758519253,3.401252468567817,8.138959195582663
178.55680563762778,49.33491007592648,88.85344257337522,19.463956847048692
297.3733884420083,4.421938463732738,111.23164350716,17.316557088347714
77.28522685154873,48.72504462711446,8.973784107281922,17.246074156435366
56.847383156164746,10.200657327702045,13.220405412735978,6.215939102137748
37.177767826054485,31.15357517810177,83.03485181396503,10.589045913955873
166.57668597001683,21.004178265139583,77.7556051074946,14.97716274571067
178.933529808082,19.19759067385891,8.259289837949485,17.20146819263462
237.6812511511207,46.562166423973125,100.13073025813878,22.066975870404555
225.9219820861529,7.461386422012822,62.810861741387086,16.453564373764756
267.7624484385261,49.85345055381218,108.8636848003935,26.66161468897237
241.7318095026904,18.956253054577427,105.35890571912452,17.708469255556526
74.18012492383333,32.43874519442772,97.50093228601989,12.306362153569092
166.76322146272832,48.395336574168006,61.90786754933056,18.9656536444377
89.223587728074,2.880052518948739,30.20527700993187,7.249597958011372
98.93561386545073,46.14321814625953,60.717060469335905,17.513674955599296
279.5833107689989,28.390569267717165,12.097365336213608,21.144755240809477
204.56877152012206,35.219843948872615,79.06153781681114,19.340466823875396
292.37712397533176,7.459209194317418,16.077266307480915,15.66713459775875
125.07376101562335,26.669371541551612,61.34075550008677,12.090776769144876
161.23127200619297,33.67568573626218,6.525836900018134,19.99351945942683
146.1346259749265,22.81236536938409,35.94149883295751,13.559687696534844
32.18611725711808,7.7492589053028365,27.849655280374538,4.665377763443485
71.010598357981,12.20595375427883,74.40378512540046,11.197436109008141
158.29090818134463,42.71963954967492,94.41440544270105,18.76377254707754
20.212291539901873,1.723549641638139,6.876354544863137,5.237037186184452
279.43857879266676,35.44310392204062,102.0340422186461,22.22998493475194
37.15310458301124,49.96950182572634,103.29212339455253,13.641116397858442
59.39422392507213,0.37414980533833075,41.07228891456273,5.657151652916566
229.59636718159098,8.052284140996996,79.08048791643866,12.825995218625582
29.080362536794112,33.70721504465672,48.313563804413945,10.468006245202188
270.08342988462283,2.9995417292674134,18.50290586275578,16.28944261636239
217.71029121676068,29.489499192792945,63.439490227573245,21.56805790812921
20.58625713265767,34.200005178052805,10.363160940191598,10.280396718228925
207.55411838569586,29.40731740570351,105.41665864751855,14.192234781863018
189.48856265139534,18.25923515105336,110.91477112915302,15.208446266414303
227.20482982197558,34.864114799331944,98.59357644136843,24.64988291435961
248.45935574680075,29.714721400691026,67.50337449071743,21.339660332658575
215.5051689519465,10.381858604695987,66.9118309350546,13.52251510188354
175.85288858129158,28.15677717925549,118.15288519211157,17.57724537891661
96.7389955745333,44.09536085694638,29.748202779741945,14.177737946690497
209.18209854897873,33.3416642845225,9.113803908624899,16.15879024223156
287.09147538923384,23.589575369692355,67.43291083214133,19.91017659572293
176.25653415866228,16.079205143472556,39.454271737212395,14.178667268356987
199.30346053027617,4.294310471878643,38.68065273696531,9.752370518348638
131.13841265994023,12.231356637951436,0.8502425003937653,9.153553183114855
226.8362429229223,0.5593376543438444,71.54872914575196,13.68362581245216
299.3002177015908,49.33129587624822,31.684044273073688,24.812668876480412
48.11679722032083,11.124112606436999,22.54302578312172,7.951490433937059
60.72158385112869,40.74379713426863,4.851831767160446,11.025677759880393
161.83132759931684,8.43224409024893,43.72338917707336,13.232823996640043
144.41261917849747,14.180057480278697,105.47626468637489,10.565969067912093
171.47093535201563,20.913865961418338,40.400496911684684,17.4753387617484
14.722214317281912,16.220283207080254,81.48890521435123,4.072806064180749
121.28293689913468,39.917540637993056,90.78563560822887,14.239475393689155
174.89347861966823,47.88467040077116,39.37209710282395,20.395838060692107
175.5574053914888,43.76472418254242,98.59688820144495,22.099914564027838
197.20018853051207,7.678893347387827,83.0255591600339,14.206910243600511
216.06480870079915,38.834433817464515,67.10906744411419,21.005518280210207
192.464161002257,7.397345665235572,0.11909568607546994,13.022817676118544
237.0729466168305,45.66905532810507,4.210891910736976,20.164889644374142
187.4281904053775,25.893928783428922,118.90390129272761,15.856460063715886
161.25229876116134,16.819054402835338,93.87407082042712,11.692907066896584
181.85892866634327,7.85127486670964,112.50783105275364,10.985613476036269
30.358010025999704,0.5904544089502306,108.2763845901633,5.696747330575414
81.946962217656,12.397349583044237,2.4531579771301004,7.021999445078599
158.21993419743936,45.7010031640656,95.02167477492887,19.364427793720935
261.89616462051214,39.86310961361138,54.13748928133855,20.01827590600392
203.71546688639793,48.48968538753597,94.74698448007868,21.872925436243257
27.122423541569272,5.038076056068652,0.8058940996062169,4.300631852723969
177.6824851333213,29.608937175283472,34.58391614406771,18.88948651047692
66.52139629112969,12.857523701538831,90.15885309495626,9.308933487337017
220.20496793661687,27.14708528862037,95.16249463219077,20.372342300350418
248.23225575262416,16.022744278172755,74.36575214575487,16.14177482174513
178.036881776992,14.173277512167875,36.15074273355165,13.839047024237699
177.40878292551292,28.692265101229875,37.24351095454355,14.666372335844502
101.5774329632442,9.165908093477015,116.01167563704392,9.097777405691561
133.87500634839282,23.456671848605843,52.70546150810454,13.064526347301381
259.23250614460363,32.54061325220174,53.655066029260446,19.55708951688164
216.99609929014696,6.409103659140203,66.27993002888394,12.183507916808587
155.92609790875292,46.529713543845205,49.14028042372665,16.23474479569514
110.46971587451128,25.28623497270624,66.3205877516897,8.876690651496004
15.113921486566307,40.97639859421711,51.880250732106944,9.519490479559218
42.902220397915535,32.695271531053166,99.2057903522624,12.378517369599216
57.907556861811194,35.500047061127276,109.08612237579408,9.823831637240804
112.01506297760243,35.8065470496419,111.8532311778434,12.719313620186249
283.2430941228824,43.75499485307363,67.71554469952639,27.004943603676548
