Weight,Height
68.0647231100315,168.77868465460875
87.8696382188573,189.57298440570216
72.13043512677578,168.63368926615672
55.86470514993117,155.7172146702249
58.00069178994779,151.8128170640533
61.20821570997583,159.53040586116805
82.45741116080646,167.28629281227566
77.13638604105847,167.3750216104809
85.35728031101652,180.3786765099172
68.59121030495199,174.35748691516238
77.37809536615072,189.88883669199004
84.38385590951005,174.76838142170715
70.35980190419643,176.38165236801996
81.85162856336117,177.85123630493078
65.07111088400023,162.8958472825219
69.55419230152393,169.76121093649985
69.27393159002506,167.32694759459855
57.06240531616441,158.4591783407966
82.30458721178373,174.27844143187778
67.95896489695915,157.58056571392626
75.18741178091531,162.128807620554
82.21119988358863,180.57786921237886
81.69796764044916,174.61327518982262
84.98077663459179,175.15904907800683
73.52271773235864,170.1930720596079
68.65052531933769,171.25748750699705
73.80422683640401,171.4353537854614
49.68998349062955,148.33115799812637
53.29331291365369,162.32774241913395
55.15950581468397,165.84474237890277
60.04129758597777,162.99831312142047
80.99661340085154,181.5894411187032
61.41781416959909,168.51512060808216
69.32756168940915,173.77626716548397
94.48842446679097,189.55091341276898
69.6560404340786,170.83211260800826
86.0627335270063,182.66501358533375
60.995734799851846,154.16277505260663
71.91843663198554,173.14316641514668
60.74966917634128,152.42736805549663
69.91450386149157,162.66828116536834
87.60462206186094,188.52485695324424
49.09019365211477,156.85896621525126
81.51635465318786,185.06165572800606
78.56603403498417,172.29447922411438
66.08775066454808,157.65231995075044
53.30913218417318,153.53922595570782
76.08194261570804,172.67364474522446
67.05760936404296,165.76713932107228
78.49014317032056,180.66969025028064
75.32778218285165,169.32821408711806
99.02668336981372,191.38221935817782
71.40966558790464,162.62548629432084
59.647537610672025,162.43755687626688
77.68913452434474,173.28550219437238
78.29995025957648,169.22608266497525
95.38781362860655,185.1258840484058
87.52666868871867,179.53994703744766
80.35306588724264,173.6438686394094
96.94954336829343,198.34020497982618
57.168554185157234,157.28573962502062
65.40372700875379,162.58941859550131
61.10136087891713,148.24131491352702
69.15285295266348,161.49939560262075
54.349707786655365,154.1838402932534
84.52726420221606,174.2803320946022
71.6666595435184,177.0402402179056
52.93790558246013,153.71380253446776
59.76631378188688,167.55540083232466
79.70270771175294,175.1472585881169
87.57189851841572,180.90229090734127
104.9509633753768,193.1804438452576
118.70793699010994,204.0537302523112
81.21614149913995,186.22487614265413
60.156928199522035,146.20003178913421
43.01930578903036,135.2552048751407
79.01567193515754,171.00272896503148
62.80588357034511,162.19157996938424
68.76964109730471,170.71785737156262
65.81854801410287,167.20243419874203
72.88813670375423,167.36062705053226
90.98970346181466,189.35653975581155
77.35572851168017,179.1979688026765
72.62047744441968,170.56970507094414
59.465193707612826,165.37484071563068
49.87975582943464,154.04568845266874
67.70538136390003,162.4101378622277
74.1932617377252,174.8318473372939
101.51894870369824,191.80289026324576
76.95411782209328,172.72362744709687
89.74109266534586,191.14354093214683
67.51056602191272,150.927691745194
57.22584350374463,149.41327760685107
60.523248566514425,153.2700138666396
64.1216090319637,160.91164288855992
106.92704598652746,193.6676354712994
62.679199811634206,152.96544597208737
87.57733805604518,174.77205534816892
61.4560923286946,155.92701917537954
88.97359519311367,196.4747409472906
80.77426449158794,186.39115005517382
72.65043153512865,167.0173271452386
74.3885621079685,168.60992183913558
65.17818456855915,156.9884144432896
81.69108302223121,164.8195297873218
68.1752477948883,165.4301547277151
56.615913543491274,151.4748232581543
55.83093638520571,156.36409909893223
77.58881876583179,163.59037898011297
98.68636884615653,184.44292988475584
77.39987420360157,173.94166822451817
73.22042510835176,172.11257641796743
79.28739209403814,176.97037582298069
94.59002612560238,178.01958568925954
78.29073752045784,178.84616752115676
68.83609153749394,161.82579847350937
91.59433065089833,187.4928954758176
81.4313465769242,176.00967787298399
98.03633987993987,180.2689299154872
77.74851655832859,171.4142011912593
56.632964524192495,159.66690584552697
54.477612011315024,159.53600129133386
99.76391898346874,188.97701185293505
100.85498581174946,199.8319127024184
72.307211800761,175.2754734764901
69.25219018296018,165.3992179388216
96.92166438363303,192.19197916054642
58.39431476934768,170.39849698813987
61.579094715662606,172.94722864144512
84.64990192033567,171.11942715531674
69.08092315710616,161.25149370088673
74.92317199919893,180.1018917198023
72.54835652213231,163.06158108657343
80.06361823198401,167.11246687423792
96.11222791970575,184.16700615558503
76.35877360352619,174.79044045949217
84.65908189915287,177.87993118469805
44.24741848453466,144.28218214096745
74.26922397104823,166.65664320793914
62.35154594560694,157.48963707272895
56.71780409364558,152.26129529828054
61.82771449606874,175.06058313570793
69.98814838948782,169.2761777192292
88.73853813534019,186.87445792793358
55.10410923390654,153.39361711671637
75.45947238891627,170.4788642285709
67.73745849999632,161.52176998677513
70.08490358457058,151.65342767891272
90.04136737956907,174.2629698735896
83.07173155505889,166.4400865864118
95.06097161164115,172.7970260410212
72.68241481125149,162.33965726265
64.56086082493945,171.37037969499437
71.64211774679251,168.46497130386825
78.63745186906833,181.7214714757283
77.64860037680566,175.70234574400948
58.7341789164995,163.74598714166558
76.35734672441811,166.86262807148614
78.42342495208358,176.96127443921873
112.7621105630088,203.94386832670267
103.15266916922505,188.90461812351663
62.2013497416177,165.00825452991026
70.68924957676236,171.41406373402077
53.04836997244495,151.4889617525532
66.1393947905477,157.86793549928478
79.73407505385511,167.6957862990017
93.0878043133235,185.3348864865214
64.06374243384587,165.0098660381203
65.18780339898305,159.1356975664898
42.79066455392018,147.25251046339673
72.56001119182639,172.84323061070072
59.06378382210655,163.00698215457174
67.0584085895089,174.60508716286662
61.847088327486176,169.0472012388029
73.58606168621165,164.18179766811946
48.63407412965053,161.57707285446602
52.99432131913514,151.55988196201707
106.93870668042447,201.47326688504492
55.688661280889534,157.1744157169737
58.548216323180405,156.4382659716435
102.55370292481972,181.06909603496518
118.5760075386061,202.9026185926565
57.426500567619875,148.71357601388127
69.47626564817955,172.9109946511913
80.12333326410764,184.19325589091622
100.93046466608388,185.91638256378275
60.19714382357644,161.95968232279796
71.32083231086835,164.1382751011034
86.66006364092615,176.22413934987387
81.52149111699929,180.78808656094168
69.35765893154851,166.7870146276009
72.99265553225938,180.18237990078057
54.37656287445027,152.88902728362018
71.42739384038002,174.56656337513195
71.00418764986567,168.83762121514593
78.48254834439383,178.6365793167608
66.67009171771475,162.31962284430637
82.07307783817708,176.2574553533233
90.19073726729742,181.95005967467947
77.33143991502699,167.9822372471955
80.27634612598806,179.17974880198156
75.797330213668,175.74949169372118
75.00126589637121,174.81227759171182
64.17662949685729,172.35426604614884
79.74741392509962,183.50662925124254
73.54070102379765,167.90585762875344
106.39752463395892,197.03645738607426
98.60032353712863,185.2086385172972
80.78769828834751,175.73090561294796
63.55414185457849,159.06710969622068
58.313827920248734,168.45579279500285
92.86714429633298,186.83254712430752
78.94123837720707,172.89775401427875
82.20215105087416,183.8133247192939
48.83121019538711,138.59971518776786
88.91157722337272,169.59906734833783
81.81630507321545,181.13726073623022
58.34353973378283,159.12046548904132
67.92712788825077,167.44802371775265
78.9557580653478,166.25844192909955
75.78700197534366,171.70084921640554
70.61743221294668,179.98413062211804
73.44767597901058,175.03095470303313
71.22033932689672,169.43349376602941
77.28843768153703,170.33200480052315
97.07237959489736,185.43684758495664
40.0,132.22481266479988
71.44724603235474,170.131277049793
77.6476863205867,178.30866339133115
79.43990984530649,165.12621642095618
69.42128128018065,163.0974596062946
48.649173262821265,144.5420921537154
79.91993225571164,169.14784202293117
100.91025321246278,191.0035796702785
51.99207892625793,141.4876462647626
87.95742020547283,184.653687784247
70.07212165315659,172.07722165946953
74.0801348125673,169.053485581204
59.20652233944077,144.52064069467332
69.98315741466185,161.50885630498206
94.50066892048437,193.27291329497945
83.7398286298156,161.13690578799026
100.98467408114917,188.65336508770076
92.66117833466541,177.41587908019548
81.58630018394365,181.01714694746676
101.15901789251689,186.8185797065269
81.58489738107448,178.61239716021953
87.41982265195588,183.95762950398148
70.55143569697937,178.93093181111465
75.99818723788808,170.78098876636383
64.53864265049585,165.66024820560753
89.8437590189228,173.4724863894275
57.325445653277015,165.13656561972024
86.73525513626493,175.48838826377053
72.14023413742261,165.74065061854049
92.5687064020098,184.29304303241207
86.26303483096889,170.3199700511876
102.30969236470203,193.10488944710016
85.96162036707968,185.2760129128598
51.41939616520139,155.3221500648848
73.99570240652699,160.96339141982287
57.419892111077765,157.32206331733036
67.22580236450588,169.87152519125635
97.66842649915083,176.98338727856765
84.56300716346544,171.9736592896928
64.5160435713188,168.64629430297822
59.79423950339402,161.46625223272923
75.49173139314391,174.09062803761844
56.75159775928309,168.7206671652022
64.93289583905128,166.5109885503257
79.68014207326866,178.70743461755058
92.32968054160044,200.51173356951028
84.1314220833666,176.815739213982
40.6306573710285,140.68569644656043
79.5655009354539,177.24090409107322
76.08050359848868,174.69432387519987
81.2083542805904,172.74597335876555
99.24314522476811,183.237976801247
44.051425847928854,161.89763591848708
66.13344862213341,166.5611472889282
83.86359484190032,173.5039838430128
51.276084008190864,158.95264481982073
97.13923572080263,187.19955588123395
80.52534919050987,173.87672321497544
87.69875978765106,184.14770707222524
66.43584507717308,157.0755901984897
87.20645534949315,182.5206047356229
91.02707333983558,194.7480338512672
78.49317030205752,176.666943699727
78.51601339048044,171.62973742015953
79.0551485892259,171.24872975934997
62.04982102890928,159.0753259316113
72.7870697963947,168.06652627900934
72.71216201321462,167.26728231336133
80.75090796530243,181.06104962042423
89.99736370365441,172.0987681584869
59.12195877032386,164.5134693802157
73.12486454520634,167.5655292580494
97.2218332148846,190.1780616253357
63.84617656781154,156.12270496465348
62.66624974064519,169.9714737065805
78.0345928774679,180.99975441913216
87.6657778572798,186.50687654746028
75.17139083340989,162.2900144702962
94.93440885655484,191.17553306881246
87.85190973849791,183.3180628296877
87.62730100335092,171.0888482697178
83.3117475198614,177.33802633727115
109.91479650519128,199.62330431309303
71.92257466700934,172.2783826431959
44.94716561900229,149.77394241594484
99.06381542275712,191.04525006815214
68.13450853564761,174.94254975525428
76.6182066651455,179.81985845832318
94.64326027290791,168.78011548198447
50.96610688411612,151.319948834061
56.22529178840791,156.18106267604225
50.98083094321719,142.72303177105107
63.08795564961864,162.88106508660786
81.5945490902549,183.68845845215424
82.86281764219156,170.62770607410013
79.1441126899283,176.37649014958546
53.8085117416145,149.86144294243226
40.34844845051034,141.2298641958047
75.81530378085573,180.725839640662
67.92335949542496,162.68717270089778
81.89078657574917,179.19136486587564
85.52930439331905,167.91966959862336
77.07362148088023,183.97912147902946
86.4019962806378,183.41741188831733
78.43817061172602,172.73362890289295
82.950970584022,180.66650699801588
64.42990105695176,154.86350921902698
72.30582879252812,176.32455604491201
77.95164144985436,171.5198224344122
87.30792713126128,179.25652825815536
69.09388241663142,163.87047812268065
82.81750883598168,173.62922321051278
71.01241812126932,172.42733726072245
73.23686749007804,171.46309171818388
87.4427856303611,184.4925780711891
45.10409443418766,148.7753026887273
55.552915078878584,159.743885175622
52.76721903835769,152.06232181521804
40.0,158.3783910484573
64.82603339767235,154.21194254967128
86.24150849591611,187.246755313315
70.72673900426138,176.25249895752188
77.96685122912778,168.36218558605228
91.33826245066189,196.87933850133226
94.91529198401537,192.15941068568344
73.96293097910791,176.2990322752684
95.30378834354096,186.64597437981098
76.38189987651164,170.98306795807167
62.43902664258807,160.5728170197034
66.08399471701897,166.9061796156813
52.79195231152475,163.00108188384695
61.677992193995216,162.3463794526649
69.62974967888356,161.7536505203389
87.05377529067903,185.23689384231915
100.81154746748976,196.13556507898608
54.2672772693444,159.628415122695
80.89241202389879,180.14230245707398
59.39184091263699,157.9183119035309
82.12045632694803,171.01640724242753
73.0337002396841,164.56611459591838
47.536412612287045,140.83952996846813
88.92445487352727,183.11503282442115
65.92498930786904,163.94304928154222
66.99149642439669,162.60369609111928
58.95371383065465,141.48157242692056
65.18575084968667,156.4054083191
81.41835661042376,182.7888113662368
72.16133488595392,165.13324516408665
79.92993003423722,177.11099759161897
80.42882780893265,166.97750827684797
94.8099248329225,194.73967651884726
69.8582077370343,166.52948984244767
52.84713274731402,156.3755919393867
91.00833624857975,197.21093093772492
70.02767741854117,176.61939866744228
91.71888666866066,181.94977127377314
80.75065669773706,172.00367141408063
73.03293704694983,167.82143271609516
80.23163841069443,178.23311829888004
104.26518840189449,192.56754649591565
106.1547079358063,192.2445660818339
76.04071702699169,180.83362527449802
77.40285889975613,172.36688482415008
91.14360236199579,197.15523632972076
62.31508450848979,162.28076876388036
79.99605558927382,185.70895205730372
74.61205728069216,173.1029594967829
79.70862317186331,180.55923081839416
62.499467910758916,157.52693462396283
51.156487600365466,148.2448103647496
43.90524846013062,150.68717207518787
58.23923830515588,164.6107481836588
68.11987072591,166.3314420564353
70.60212620026857,160.23323463969925
104.05846743644275,184.88230037959613
91.58990054860948,175.12960699833968
60.56863325487559,149.8207422635204
80.21562678676436,175.8186322467558
68.89382645474512,173.42063337130702
70.73454242939857,167.97041210050008
77.77988474123073,159.77242501189593
84.2875667546309,177.0711123039659
69.91112274173977,166.4565480765092
90.95777299101537,195.79432224461416
57.870926607863936,149.66036747838064
75.09508593543403,168.97724883598033
113.96510589893748,210.7089455074705
78.34619613937913,176.4595171526136
96.4982175990926,190.753541640418
76.37280267259813,172.96710862659185
83.71165642994696,179.76340355440382
74.14825208410963,175.27684624475344
72.44388628253694,164.4759967985461
63.3077640491187,167.7491745102882
81.45452038436329,167.85287218695925
62.22694216221348,163.64041445864933
84.98377854470144,179.81027968824404
91.27930506668865,179.76172027086383
80.49797110855845,175.23736667946494
70.70626899666462,164.29446083150512
81.80948368963044,169.92690480605236
70.3699041668038,165.655739675421
89.03320688197724,175.15097334925298
47.52890873677315,152.58346633713936
69.9658894782203,160.57390414375104
45.137820073140034,153.12522719280133
52.574087546591926,147.34169125237102
95.45793344720865,183.19568059192045
88.42777472957529,177.57321059789038
64.20779650072815,171.10672774879512
52.46244815938655,156.32857579323948
40.0,143.72959718473362
66.84756738101048,168.1279921821762
111.30622518371104,185.83651480380516
81.52326407195471,175.8836465161206
66.60641570925766,176.93989684877184
81.97620314250459,177.27623139529447
51.585624705083355,154.09669754382853
70.54014955953546,171.1938824475048
76.49216209523608,177.74275303131313
73.70849022268428,158.29656750967405
86.86209182535121,170.05260997826724
80.16967839354079,176.38900654167247
85.02489027161995,174.4794083323299
64.67441576653862,171.37796339822344
88.46723112615823,179.45937700530732
99.43405421435988,177.96835624649117
60.44775720522881,152.72773440285764
61.6845651642816,144.76536775542775
95.03676504480349,184.87282055990516
72.12984019957409,167.96707538609425
96.05732088099836,184.4962144020574
68.36196432161724,172.74474747539136
96.82568364406067,194.81038175214567
76.97228725208178,171.70688489892467
78.87343234984043,161.34691225751916
98.47077032504856,192.55676722674
69.57344283833743,170.51224349980453
60.88316856112562,162.5187258417859
68.27153687957468,172.0925311555297
81.78500925964708,169.34978836596906
51.51361391729228,165.68774275508005
84.56206353976683,172.66498113597393
66.91843023573385,169.68416024000553
92.21718991100346,174.03880626677247
40.0,139.4184118763797
63.20151337343747,171.49934691043012
49.70297773148847,150.71183436061125
62.60655800454071,166.99445413420233
78.71498851663415,175.4579737197911
72.31160061825368,168.6039515276892
71.19933646577978,176.582604298931
72.61222692929908,168.0392172490629
78.05082360929916,162.85368906159354
59.87195937085338,155.0845289764298
85.60274461348577,182.5092088323245
84.93998955578226,181.07804680501175
80.77556906484152,166.1793272972185
83.34800164126895,173.1649461145025
79.44627001212989,171.09437441388394
105.52609954096602,191.95175709103916
73.69358743421235,162.01470904404994
70.39375172498134,164.02508714501914
63.697086294639334,158.40115180942234
59.51605994133245,164.26624451457084
56.33292318598387,162.10442025542937
61.66804030153622,160.37616747761928
73.93979427521893,168.10260693118983
80.01442692746572,175.850366067834
75.76713087828243,166.92589751397836
63.51697083855431,155.7567356359111
88.50276846029945,175.7357490916703
86.09119008451421,175.7595135795569
72.60527538866974,162.47311374274867
65.20625783002932,164.87705072689923
83.226418812447,181.79810815203749
77.81960381229156,163.8421130544292
53.278091108774284,155.1093405988769
73.98029616023392,169.1656073485774
78.93053718111571,176.2469549990576
61.504578202683696,161.05080104339123
77.84765089256165,164.66414248983145
53.17766272113316,147.30891124770687
95.04279150018256,186.45863507864675
93.71924977589147,191.46212285039167
71.21223998545553,155.12405576283362
80.4518150675861,177.41322077949906
40.0,152.13773203172585
57.65478509602001,157.3229335647777
70.59331619771805,171.24620212444717
58.918004678597114,154.97008902356103
85.71594723945988,178.57076323393363
104.95944796121991,183.994104861066
57.35077920856047,143.9470245559071
62.43804893872211,167.48513151139323
78.53172552464895,167.98882457714006
99.16674222749431,186.64188960060014
56.664385311901455,149.17963546430494
78.73554183460413,165.59183815744984
102.31948276219663,190.69658587107975
50.22361277731099,148.29024641816935
55.78396189731252,159.1057974109526
68.64590090308742,169.19965619119313
67.19117380716884,167.31847823332427
87.18901931630467,181.82336923279917
78.62489579731258,183.43528107757575
48.37556910536808,144.87611421475674
82.73115604351216,176.71875783541662
66.33691668966524,171.54882644036647
94.11670825411859,193.17477004661717
65.5861869534462,155.6590583190172
65.45077075346646,162.21394541516463
83.11697416206798,185.48645719675454
86.44389723505405,182.88139755748492
81.72149045904305,177.46269603316094
49.71604023922788,150.98092201881298
83.07051659892376,175.00008189494636
59.485379224884014,161.34334879720495
78.52914167382396,172.38261150546106
53.643983469014096,154.97751587549388
81.69483221314596,176.7427163965497
62.90101643538941,158.10733315558105
55.76048024609217,160.01313642785775
85.707302047236,196.7659444259195
78.62466782515126,163.306581032907
65.79034797910654,166.2868361294698
96.76768273531596,183.01462151977356
68.39021367645387,169.7570757224559
75.48161510956402,171.89055617214018
79.03370171517902,178.84640493063904
65.7050109880708,171.33179770010577
82.06704440099894,177.70481000735828
66.99821479252914,172.0409748248819
68.82542516675686,152.55328151233556
95.43963959705012,196.1224434852837
59.391209212313505,161.79377982058918
40.0,151.4670601344711
99.16405492517842,182.05378672483468
113.23991928910505,194.94532017719678
68.92096101826002,167.56635052856367
45.94742939069722,149.35834470699814
70.34274035706085,169.45546679585559
70.70665575238996,174.5370827798723
72.15114238466614,158.5220348966825
58.29917937117228,164.56729895868307
83.69341713714716,177.81975431260793
82.86761062929129,175.92801680522118
52.5839157027104,145.61124537072345
85.48795097542332,182.13425524182867
105.79027472918837,179.85805894070506
77.5794049865559,177.07491780734918
69.94012256897241,158.50245691389136
72.86995178388717,169.97321131362023
84.22885150452842,177.4566256044288
49.03992591739173,158.7971733218071
77.46586054465953,172.0274643944113
69.14304075805785,162.6924492016694
102.71737519434068,188.99841521992832
72.38740899292563,176.9278533572222
100.01831416679279,193.23151744017997
58.44388953326989,156.51913726081344
83.80888750204188,176.43798710674434
79.79100395686844,165.44019042413865
61.96429128202826,163.80406366663044
77.6609417195541,162.68681204349278
93.187782552474,189.40161570936823
70.14312443570098,168.37907288172332
49.62056026245355,166.5371309942837
74.73655760283832,164.4516048797829
61.463653578112314,160.48176763734043
69.86488592004176,178.1883906455697
73.77618345472318,177.48047543279088
49.41521675976724,147.88414026034602
50.765124910189826,154.41764825288305
82.23100253288288,176.68524803815268
67.15921955745479,167.06114987245604
40.0,140.807917384091
86.77266054912202,179.5435729956371
79.0855463291136,164.72584549517492
64.29187763945274,164.02964894079804
55.247546834126375,159.13578416612577
87.53711844471506,179.288322357673
80.24025933840645,165.48988916029612
110.7390342402611,203.9854668573046
81.30282898087405,178.16427196361235
80.81554711893023,171.25556975299182
72.49608104837152,167.68845810525025
87.25163800801187,171.43471208931786
84.3762780187223,172.1297477473743
93.77587512847792,182.1050382682156
67.18015622044072,172.75564203901143
68.46888790584056,162.5146455840556
67.8134524363203,169.7013712832128
86.86202581768484,176.91662214609414
97.47561660445098,189.59439781844947
68.11739260276049,165.23967143920754
68.62839408310363,171.70963516288418
79.71115835804699,171.57450073922388
71.31357749980648,159.05001362484023
89.28080479709836,173.66890940964197
41.2233406407143,142.7262405168792
62.59942429624658,154.45520839811664
63.26375499057831,164.90908833701104
40.194659814207824,142.3513858715074
60.54542333446794,174.65670680100953
61.272658262311104,150.52820612591054
71.98343018221755,170.209371708922
91.69448837490395,177.00314814014396
71.32409023213947,165.5326596318085
59.53779419593269,160.50186248699276
74.14568188179706,156.6570331621021
90.73760432162024,184.47415994194336
60.360617758276426,171.68790809235233
61.34137674117827,158.28540276567216
83.37823438911335,179.09252293266806
71.67695826403799,174.90724885678088
84.71227036064211,177.5504817703196
74.79529812307055,167.61071246111402
85.5249547213435,165.4892976186771
59.47382828939039,163.45131553341264
74.81873023817599,170.43503722025864
71.83964978455265,162.80363423008552
56.76163613843804,158.3308073654947
51.54783078196967,150.15879094564016
85.28623552911992,175.7941198601468
69.73571426673033,170.9395326367
59.66579577529006,151.71905236352447
73.55731594615001,176.45187867605506
91.92028286023954,175.55409516646924
40.78893231942116,141.61549078943426
52.550419651450106,165.95049190298704
61.156703371570984,167.63165609853277
96.91768300080493,188.27388620557636
79.23880474378944,168.7859222648348
86.5097586069184,176.70668511498943
57.89758621310654,158.8628415473441
58.20696187094211,158.88036079724418
81.71720575084066,175.7426787353747
75.8741149640317,171.72059113851864
83.23108228296189,176.13706105399075
72.18493513607322,160.48682893821484
79.1721558968194,171.28005246964958
77.37178627357663,178.51658402910354
86.66651083627389,171.78987734189872
87.10512422916706,179.19151010263963
50.70192008412345,148.10791649046752
41.29097166988716,146.63633132880403
90.0261809647726,180.18783663717855
92.81587639892905,193.4762692890448
59.69065470729994,162.80748995561646
47.10246890181557,142.45603268169842
76.48552231510801,176.3915098060132
88.96257339525793,177.07401890887107
101.96391783651472,188.01096014912085
82.74446358152177,178.94126180678407
69.42424955121457,164.1177026450301
61.60304067622706,166.559415405108
75.17176937505981,166.73176666221448
70.51102944172115,164.1695927657427
59.773981414067755,155.89226069926215
105.7313347629493,190.90466858208177
101.77752603108196,197.92829385659837
92.04073025333143,187.80332545166038
61.187244032863084,171.15009674871973
87.82528986445918,194.47483262173992
84.59439614246853,172.26149491525734
81.63818436306079,176.65115303625933
93.74497900565666,178.2515323543819
84.53056714291917,173.73228979069975
86.10021354456504,175.79466509688976
84.55359425058315,172.0722664431077
80.1118711200316,168.77257970263324
48.245833054287246,150.3186685195939
76.25431616115836,164.89042661055032
66.65712061726312,170.04560221777317
55.802385635399695,151.3452680020447
100.22724928951236,207.02785078771262
100.93493011328555,187.9928908791778
95.38830900443418,186.97333760482795
78.82820125283811,166.34910383283238
95.25937681428985,196.68108315948322
75.18079770902739,178.10260236658803
78.04195915346669,175.3129645895167
58.59792944307026,150.8676317896253
80.9548695674826,176.9801534419597
75.90578892636626,165.20075541867115
55.460218247483034,165.36929526645244
74.23204332275105,175.52920088318234
73.80405654214788,170.92567663753732
101.9634174996696,176.85430914526825
88.41319992770114,175.40940407382166
75.17168158637199,175.50532797937822
78.73180964701625,181.3261593856011
75.66318567156297,178.40240812262502
71.95629022806678,159.41513965760137
58.7635920391757,160.8820078702592
72.73422183589607,175.64375767581961
63.8085261502123,152.90638121916578
56.2452669161528,157.13652309487517
82.66832721821302,178.6442998035105
80.86896989899853,173.84713991516847
48.19938732947883,140.0365693647019
73.15973043757309,167.91560916773741
89.93552078849885,180.487808009844
90.88835608344482,182.2778326352971
90.38755264327858,179.40983592990852
75.5836981035219,169.0297006581926
62.32432008046273,161.50500236626516
58.74451758962909,161.7131158220401
80.16907357125537,173.30024460130153
80.68920051547744,173.05900681640009
94.30996667407598,186.2865992350837
91.49969475513126,172.09927551097735
73.01657015203241,172.62463837738306
56.33691181708696,157.24930528007746
70.21340104483653,167.89821194321277
78.25846792215788,179.45825678718518
71.96875131915894,157.2596703090797
66.33158837883516,152.9056880649726
78.79327222454849,175.73777724035247
67.44063387884084,165.53777427835954
65.57900874411939,165.20531821724114
79.6717925145516,171.981081934879
68.97011129806192,170.71370551898605
78.66156583467529,179.5920074339532
79.09806034278184,177.22743902079554
57.90856498362638,156.8664529872923
67.78138314201881,153.18990103082768
96.56665409874694,192.04040782228296
57.56880730898569,165.50697747904482
43.25018326544203,151.3049879209854
47.072322701362324,145.0263874618167
75.43664919865004,175.62025326099408
75.46375917049049,176.76099762563655
73.23583716862319,179.2797753632619
93.21284743392752,179.6529760300779
40.0,143.64127249273517
80.93900811646236,180.1878883942075
98.4215730270536,189.16064019891914
58.08328852662429,151.85850078266057
69.30290232315157,169.46487445252387
63.70662124157069,166.25193573406904
61.584809308837066,161.7163843596138
70.1060699246544,168.89706200657045
96.41227925526756,185.75697403133628
102.5608001323128,200.79027371353095
69.96091162439778,162.06653061602228
103.57590321096706,189.15800283164262
75.53364715476937,171.71614844724218
101.30536540051621,196.25274821659252
73.60052025519762,161.21615117083098
76.96586739069217,164.8626200444265
80.48211708964251,163.13521677082358
122.68280519051302,207.2082752444044
87.76928362267184,174.11712781376463
64.39103205072804,160.98597337793854
89.53496805413786,186.11949517995365
69.57251194373488,163.3301276331041
67.65374725648186,167.12800257882157
88.62902039838167,179.67573785227592
75.4662838165673,175.63239875300408
79.17863871767709,177.23474744234588
75.2097783279794,167.25573156893688
80.04874689908152,174.02464965390843
81.37448846154224,182.29332673247967
45.94549600941877,151.81938322858866
84.998590029143,170.36717017535048
60.26970870254549,164.13598989393742
53.36551296660883,148.5164709903392
74.12383134211976,179.06795192635587
76.25971504971682,178.33937932633378
64.59740753141578,165.18736850407223
87.46547786501962,181.54250545938189
54.867372504436396,154.89633584216278
68.89584376841161,170.7430265347089
66.22688797600499,162.44549696523137
74.3011909449099,172.1393124325218
79.18296426970858,179.61882940139813
59.88160575564683,156.54036505558156
85.86424016184343,175.7010236814384
75.9450355250205,164.79258375941862
46.62080620032134,143.57876817348398
45.62112839404453,138.24547442688439
74.81521060606033,175.49038068863842
71.68549023320469,179.61760492740012
